event_id,session_id,user_id,event_ts,event_name,page_url,product_id
E0008095,S002059,U0006,2026-01-04T17:44:13Z,page_view,/category/electronics,
E0008097,S002059,U0006,2026-01-04T17:46:51Z,page_view,/category/shoes,
E0008096,S002059,U0006,2026-01-04T17:52:55Z,page_view,/,
E0008212,S002085,U0127,2026-01-04T18:03:51Z,page_view,/category/home,
E0008213,S002085,U0127,2026-01-04T18:03:57Z,page_view,/category/home,
E0008214,S002085,U0127,2026-01-04T18:04:52Z,page_view,/search,
E0008215,S002085,U0127,2026-01-04T18:07:18Z,view_item,/product/p0144,P0144
E0008217,S002085,U0127,2026-01-04T18:26:12Z,page_view,/cart,
E0008218,S002085,U0127,2026-01-04T18:27:20Z,page_view,/cart,
E0008216,S002085,U0127,2026-01-04T18:27:37Z,page_view,/pricing,
E0002516,S000645,U0194,2026-01-04T18:41:14Z,page_view,/category/home,
E0002517,S000645,U0194,2026-01-04T18:44:11Z,view_item,/product/p0357,P0357
E0007775,S001976,U0214,2026-01-04T20:21:21Z,page_view,/,
E0007776,S001976,U0214,2026-01-04T20:21:35Z,page_view,/,
E0004229,S001082,U0246,2026-01-04T20:31:10Z,page_view,/,
E0004231,S001082,U0246,2026-01-04T20:31:57Z,page_view,/search,
E0004230,S001082,U0246,2026-01-04T20:32:21Z,view_item,/product/p0465,P0465
E0000777,S000198,U0096,2026-01-04T20:43:42Z,page_view,/category/beauty,
E0004232,S001082,U0246,2026-01-04T20:56:39Z,page_view,/,
E0004233,S001082,U0246,2026-01-04T21:10:16Z,page_view,/help,
E0007061,S001794,U0206,2026-01-04T21:42:54Z,page_view,/category/beauty,
E0004945,S001254,U0046,2026-01-04T22:02:25Z,page_view,/category/home,
E0004949,S001254,U0046,2026-01-04T22:04:27Z,page_view,/category/home,
E0004946,S001254,U0046,2026-01-04T22:04:54Z,view_item,/product/p0308,P0308
E0004947,S001254,U0046,2026-01-04T22:07:17Z,page_view,/category/electronics,
E0004948,S001254,U0046,2026-01-04T22:07:31Z,page_view,/category/beauty,
E0001588,S000411,U0061,2026-01-04T23:38:59Z,page_view,/,
E0001589,S000411,U0061,2026-01-04T23:39:15Z,page_view,/,
E0001590,S000411,U0061,2026-01-04T23:40:45Z,page_view,/search,
E0001591,S000411,U0061,2026-01-04T23:41:38Z,view_item,/product/p0385,P0385
E0001596,S000411,U0061,2026-01-04T23:43:59Z,page_view,/,
E0001592,S000411,U0061,2026-01-04T23:44:27Z,add_to_cart,/product/p0385,P0385
E0001595,S000411,U0061,2026-01-04T23:44:32Z,page_view,/category/home,
E0001594,S000411,U0061,2026-01-04T23:45:43Z,purchase,/thank-you,P0385
E0001593,S000411,U0061,2026-01-04T23:47:21Z,begin_checkout,/checkout,P0385
E0007919,S002011,U0076,2026-01-05T00:33:29Z,page_view,/,
E0007920,S002011,U0076,2026-01-05T00:43:27Z,page_view,/category/beauty,
E0007922,S002011,U0076,2026-01-05T00:49:41Z,page_view,/search,
E0007921,S002011,U0076,2026-01-05T00:52:25Z,page_view,/cart,
E0008571,S002171,U0170,2026-01-05T01:11:43Z,page_view,/category/home,
E0008573,S002171,U0170,2026-01-05T01:12:47Z,view_item,/product/p0245,P0245
E0008572,S002171,U0170,2026-01-05T01:12:51Z,page_view,/search,
E0005167,S001317,U0209,2026-01-05T01:51:00Z,page_view,/category/electronics,
E0005168,S001317,U0209,2026-01-05T01:56:06Z,page_view,/category/home,
E0005169,S001317,U0209,2026-01-05T01:59:05Z,page_view,/category/electronics,
E0005170,S001317,U0209,2026-01-05T02:07:36Z,page_view,/pricing,
E0005494,S001393,U0029,2026-01-05T03:29:58Z,page_view,/search,
E0004597,S001165,U0220,2026-01-05T04:47:44Z,page_view,/category/beauty,
E0004598,S001165,U0220,2026-01-05T04:48:02Z,page_view,/category/beauty,
E0004599,S001165,U0220,2026-01-05T04:48:32Z,view_item,/product/p0344,P0344
E0006565,S001662,U0005,2026-01-05T04:52:04Z,page_view,/search,
E0006566,S001662,U0005,2026-01-05T04:53:08Z,view_item,/product/p0072,P0072
E0004600,S001165,U0220,2026-01-05T04:53:47Z,page_view,/category/home,
E0001413,S000369,U0122,2026-01-05T05:27:26Z,page_view,/,
E0001414,S000369,U0122,2026-01-05T05:31:08Z,view_item,/product/p0015,P0015
E0001415,S000369,U0122,2026-01-05T05:32:03Z,add_to_cart,/product/p0015,P0015
E0001416,S000369,U0122,2026-01-05T05:33:36Z,page_view,/pricing,
E0000766,S000196,U0147,2026-01-05T05:48:06Z,page_view,/category/electronics,
E0000767,S000196,U0147,2026-01-05T05:48:14Z,page_view,/category/electronics,
E0000768,S000196,U0147,2026-01-05T05:49:09Z,view_item,/product/p0135,P0135
E0000769,S000196,U0147,2026-01-05T05:50:51Z,add_to_cart,/product/p0135,P0135
E0000770,S000196,U0147,2026-01-05T05:52:07Z,page_view,/pricing,
E0004313,S001101,U0001,2026-01-05T06:27:00Z,page_view,/category/home,
E0004314,S001101,U0001,2026-01-05T06:27:11Z,page_view,/category/home,
E0004315,S001101,U0001,2026-01-05T06:30:41Z,page_view,/help,
E0009535,S002422,U0199,2026-01-05T07:51:06Z,page_view,/search,
E0009536,S002422,U0199,2026-01-05T07:51:59Z,page_view,/search,
E0009537,S002422,U0199,2026-01-05T07:52:30Z,view_item,/product/p0498,P0498
E0009538,S002422,U0199,2026-01-05T08:04:48Z,page_view,/help,
E0010047,S002561,U0015,2026-01-05T08:16:38Z,page_view,/search,
E0010048,S002561,U0015,2026-01-05T08:20:00Z,view_item,/product/p0024,P0024
E0010049,S002561,U0015,2026-01-05T08:27:31Z,page_view,/help,
E0010050,S002561,U0015,2026-01-05T08:37:42Z,page_view,/category/beauty,
E0000043,S000012,U0054,2026-01-05T08:44:05Z,page_view,/category/shoes,
E0000044,S000012,U0054,2026-01-05T08:44:21Z,page_view,/category/shoes,
E0005562,S001409,U0246,2026-01-05T08:44:31Z,page_view,/category/shoes,
E0005563,S001409,U0246,2026-01-05T08:46:21Z,page_view,/pricing,
E0005564,S001409,U0246,2026-01-05T08:47:59Z,page_view,/category/beauty,
E0000046,S000012,U0054,2026-01-05T08:50:38Z,page_view,/category/shoes,
E0000045,S000012,U0054,2026-01-05T08:58:00Z,page_view,/category/shoes,
E0000765,S000195,U0250,2026-01-05T09:40:47Z,page_view,/,
E0003800,S000970,U0194,2026-01-05T09:48:46Z,page_view,/category/electronics,
E0003801,S000970,U0194,2026-01-05T09:52:45Z,view_item,/product/p0258,P0258
E0003802,S000970,U0194,2026-01-05T09:55:11Z,add_to_cart,/product/p0258,P0258
E0003803,S000970,U0194,2026-01-05T09:58:24Z,begin_checkout,/checkout,P0258
E0009999,S002549,U0047,2026-01-05T09:58:27Z,page_view,/category/electronics,
E0003804,S000970,U0194,2026-01-05T09:58:51Z,page_view,/category/beauty,
E0010000,S002549,U0047,2026-01-05T10:00:58Z,view_item,/product/p0316,P0316
E0010001,S002549,U0047,2026-01-05T10:05:19Z,page_view,/category/home,
E0003805,S000970,U0194,2026-01-05T10:07:06Z,page_view,/cart,
E0010002,S002549,U0047,2026-01-05T10:07:45Z,page_view,/cart,
E0003806,S000970,U0194,2026-01-05T10:16:26Z,page_view,/cart,
E0000677,S000171,U0190,2026-01-05T12:08:53Z,page_view,/category/home,
E0000678,S000171,U0190,2026-01-05T12:16:53Z,page_view,/category/electronics,
E0000679,S000171,U0190,2026-01-05T12:33:36Z,page_view,/category/home,
E0000680,S000171,U0190,2026-01-05T12:34:56Z,page_view,/help,
E0002042,S000531,U0059,2026-01-05T13:14:12Z,page_view,/category/electronics,
E0001067,S000273,U0227,2026-01-05T13:14:15Z,page_view,/,
E0001068,S000273,U0227,2026-01-05T13:14:32Z,page_view,/,
E0002045,S000531,U0059,2026-01-05T13:16:25Z,page_view,/,
E0002043,S000531,U0059,2026-01-05T13:21:25Z,page_view,/category/electronics,
E0002044,S000531,U0059,2026-01-05T13:28:47Z,page_view,/help,
E0007810,S001986,U0209,2026-01-05T13:46:08Z,page_view,/category/home,
E0007134,S001811,U0192,2026-01-05T16:28:51Z,page_view,/search,
E0007135,S001811,U0192,2026-01-05T16:28:57Z,page_view,/search,
E0007136,S001811,U0192,2026-01-05T16:32:49Z,page_view,/,
E0008946,S002268,U0044,2026-01-05T17:06:32Z,page_view,/category/shoes,
E0008947,S002268,U0044,2026-01-05T17:06:48Z,page_view,/category/shoes,
E0008948,S002268,U0044,2026-01-05T17:13:37Z,page_view,/category/beauty,
E0005587,S001414,U0250,2026-01-05T18:01:59Z,page_view,/category/electronics,
E0005588,S001414,U0250,2026-01-05T18:11:15Z,page_view,/category/electronics,
E0001358,S000354,U0076,2026-01-05T18:53:59Z,page_view,/category/beauty,
E0001359,S000354,U0076,2026-01-05T19:00:16Z,page_view,/cart,
E0008036,S002043,U0174,2026-01-05T20:39:14Z,page_view,/category/shoes,
E0008038,S002043,U0174,2026-01-05T20:40:07Z,page_view,/category/electronics,
E0008037,S002043,U0174,2026-01-05T20:55:13Z,page_view,/,
E0006670,S001692,U0068,2026-01-05T21:04:18Z,page_view,/search,
E0006671,S001692,U0068,2026-01-05T21:04:28Z,page_view,/search,
E0003701,S000942,U0078,2026-01-05T23:04:53Z,page_view,/category/shoes,
E0003702,S000942,U0078,2026-01-05T23:05:13Z,page_view,/search,
E0003703,S000942,U0078,2026-01-05T23:06:58Z,view_item,/product/p0105,P0105
E0003704,S000942,U0078,2026-01-05T23:07:59Z,add_to_cart,/product/p0105,P0105
E0003705,S000942,U0078,2026-01-05T23:08:54Z,begin_checkout,/checkout,P0105
E0003706,S000942,U0078,2026-01-05T23:14:06Z,page_view,/category/home,
E0000093,S000023,U0194,2026-01-05T23:15:34Z,page_view,/category/home,
E0000094,S000023,U0194,2026-01-05T23:16:35Z,page_view,/search,
E0000095,S000023,U0194,2026-01-05T23:16:58Z,view_item,/product/p0110,P0110
E0003708,S000942,U0078,2026-01-05T23:18:52Z,page_view,/category/electronics,
E0000096,S000023,U0194,2026-01-05T23:19:55Z,add_to_cart,/product/p0110,P0110
E0003707,S000942,U0078,2026-01-05T23:20:21Z,page_view,/category/shoes,
E0000097,S000023,U0194,2026-01-05T23:21:49Z,begin_checkout,/checkout,P0110
E0000099,S000023,U0194,2026-01-05T23:26:50Z,page_view,/cart,
E0000098,S000023,U0194,2026-01-05T23:27:17Z,page_view,/search,
E0009453,S002402,U0019,2026-01-05T23:36:00Z,page_view,/category/home,
E0002650,S000683,U0170,2026-01-05T23:37:55Z,page_view,/category/beauty,
E0002651,S000683,U0170,2026-01-05T23:51:36Z,page_view,/search,
E0007207,S001835,U0228,2026-01-06T00:10:43Z,page_view,/category/shoes,
E0007208,S001835,U0228,2026-01-06T00:10:54Z,page_view,/category/shoes,
E0007210,S001835,U0228,2026-01-06T00:11:21Z,page_view,/search,
E0007211,S001835,U0228,2026-01-06T00:11:29Z,page_view,/category/electronics,
E0007212,S001835,U0228,2026-01-06T00:11:57Z,page_view,/category/shoes,
E0007209,S001835,U0228,2026-01-06T00:12:07Z,view_item,/product/p0070,P0070
E0009644,S002451,U0194,2026-01-06T00:43:02Z,page_view,/search,
E0009645,S002451,U0194,2026-01-06T00:43:22Z,page_view,/search,
E0009985,S002545,U0172,2026-01-06T00:44:30Z,page_view,/category/home,
E0000462,S000115,U0120,2026-01-06T00:51:42Z,page_view,/category/shoes,
E0000463,S000115,U0120,2026-01-06T00:52:03Z,page_view,/category/shoes,
E0000464,S000115,U0120,2026-01-06T01:14:25Z,page_view,/category/shoes,
E0000523,S000134,U0001,2026-01-06T01:33:43Z,page_view,/category/shoes,
E0000525,S000134,U0001,2026-01-06T01:34:34Z,view_item,/product/p0424,P0424
E0000526,S000134,U0001,2026-01-06T01:35:05Z,add_to_cart,/product/p0424,P0424
E0000524,S000134,U0001,2026-01-06T01:35:25Z,page_view,/search,
E0000527,S000134,U0001,2026-01-06T01:38:00Z,begin_checkout,/checkout,P0424
E0002180,S000563,U0110,2026-01-06T01:46:08Z,page_view,/category/home,
E0002181,S000563,U0110,2026-01-06T01:46:23Z,page_view,/category/home,
E0002183,S000563,U0110,2026-01-06T01:48:58Z,page_view,/category/shoes,
E0002182,S000563,U0110,2026-01-06T01:49:02Z,page_view,/category/electronics,
E0008733,S002212,U0084,2026-01-06T02:12:13Z,page_view,/category/electronics,
E0008734,S002212,U0084,2026-01-06T02:14:02Z,page_view,/search,
E0008735,S002212,U0084,2026-01-06T02:15:23Z,view_item,/product/p0174,P0174
E0008736,S002212,U0084,2026-01-06T02:38:23Z,page_view,/category/beauty,
E0007655,S001944,U0027,2026-01-06T05:36:54Z,page_view,/category/electronics,
E0007657,S001944,U0027,2026-01-06T05:39:21Z,page_view,/pricing,
E0007656,S001944,U0027,2026-01-06T05:39:39Z,view_item,/product/p0447,P0447
E0005490,S001392,U0026,2026-01-06T06:35:42Z,page_view,/category/electronics,
E0005492,S001392,U0026,2026-01-06T06:37:40Z,page_view,/search,
E0005493,S001392,U0026,2026-01-06T06:37:42Z,page_view,/category/beauty,
E0005491,S001392,U0026,2026-01-06T06:39:15Z,page_view,/cart,
E0005841,S001482,U0210,2026-01-06T07:04:29Z,page_view,/search,
E0005842,S001482,U0210,2026-01-06T07:04:48Z,page_view,/search,
E0005843,S001482,U0210,2026-01-06T07:07:42Z,view_item,/product/p0077,P0077
E0002077,S000538,U0099,2026-01-06T07:16:21Z,page_view,/category/home,
E0002078,S000538,U0099,2026-01-06T07:16:31Z,page_view,/category/home,
E0002079,S000538,U0099,2026-01-06T07:23:15Z,page_view,/category/shoes,
E0005844,S001482,U0210,2026-01-06T07:27:17Z,page_view,/help,
E0000404,S000102,U0047,2026-01-06T07:29:11Z,page_view,/search,
E0000405,S000102,U0047,2026-01-06T07:29:27Z,page_view,/search,
E0002533,S000651,U0203,2026-01-06T07:29:44Z,page_view,/category/electronics,
E0000406,S000102,U0047,2026-01-06T07:30:16Z,page_view,/search,
E0000407,S000102,U0047,2026-01-06T07:30:18Z,view_item,/product/p0236,P0236
E0000408,S000102,U0047,2026-01-06T07:31:15Z,add_to_cart,/product/p0236,P0236
E0000409,S000102,U0047,2026-01-06T07:31:32Z,begin_checkout,/checkout,P0236
E0002535,S000651,U0203,2026-01-06T07:32:37Z,page_view,/category/electronics,
E0002534,S000651,U0203,2026-01-06T07:32:41Z,page_view,/help,
E0002536,S000651,U0203,2026-01-06T07:33:22Z,page_view,/category/electronics,
E0000410,S000102,U0047,2026-01-06T07:34:07Z,purchase,/thank-you,P0236
E0009353,S002376,U0190,2026-01-06T07:34:19Z,page_view,/category/home,
E0009355,S002376,U0190,2026-01-06T07:37:14Z,page_view,/pricing,
E0009354,S002376,U0190,2026-01-06T07:42:15Z,page_view,/pricing,
E0000411,S000102,U0047,2026-01-06T07:43:48Z,page_view,/category/home,
E0003198,S000813,U0094,2026-01-06T08:18:46Z,page_view,/,
E0003203,S000813,U0094,2026-01-06T08:19:21Z,page_view,/,
E0003200,S000813,U0094,2026-01-06T08:19:50Z,view_item,/product/p0493,P0493
E0003199,S000813,U0094,2026-01-06T08:19:55Z,page_view,/search,
E0003202,S000813,U0094,2026-01-06T08:23:45Z,page_view,/pricing,
E0003201,S000813,U0094,2026-01-06T08:23:59Z,page_view,/,
E0006898,S001749,U0205,2026-01-06T08:24:24Z,page_view,/category/electronics,
E0006899,S001749,U0205,2026-01-06T08:25:22Z,view_item,/product/p0183,P0183
E0006901,S001749,U0205,2026-01-06T08:30:06Z,page_view,/category/shoes,
E0006902,S001749,U0205,2026-01-06T08:33:59Z,page_view,/search,
E0006900,S001749,U0205,2026-01-06T08:34:04Z,page_view,/help,
E0006412,S001621,U0250,2026-01-06T08:53:43Z,page_view,/category/beauty,
E0006413,S001621,U0250,2026-01-06T08:53:49Z,page_view,/category/beauty,
E0006414,S001621,U0250,2026-01-06T08:54:52Z,view_item,/product/p0275,P0275
E0006417,S001621,U0250,2026-01-06T08:55:09Z,page_view,/help,
E0006416,S001621,U0250,2026-01-06T08:55:47Z,page_view,/search,
E0006415,S001621,U0250,2026-01-06T09:03:37Z,page_view,/category/shoes,
E0009725,S002474,U0123,2026-01-06T10:00:38Z,page_view,/,
E0009726,S002474,U0123,2026-01-06T10:03:58Z,view_item,/product/p0458,P0458
E0004847,S001234,U0215,2026-01-06T10:23:56Z,page_view,/category/home,
E0004848,S001234,U0215,2026-01-06T10:24:01Z,page_view,/category/home,
E0004851,S001234,U0215,2026-01-06T10:25:02Z,page_view,/category/home,
E0004850,S001234,U0215,2026-01-06T10:25:18Z,view_item,/product/p0162,P0162
E0009728,S002474,U0123,2026-01-06T10:25:25Z,page_view,/category/shoes,
E0004849,S001234,U0215,2026-01-06T10:25:33Z,page_view,/search,
E0009727,S002474,U0123,2026-01-06T10:30:08Z,page_view,/pricing,
E0004853,S001234,U0215,2026-01-06T10:30:32Z,page_view,/category/shoes,
E0005838,S001480,U0200,2026-01-06T10:33:43Z,page_view,/category/electronics,
E0005839,S001480,U0200,2026-01-06T10:34:01Z,page_view,/category/electronics,
E0004852,S001234,U0215,2026-01-06T10:35:51Z,page_view,/search,
E0001278,S000332,U0228,2026-01-06T11:15:42Z,page_view,/category/shoes,
E0001279,S000332,U0228,2026-01-06T11:16:16Z,page_view,/search,
E0001280,S000332,U0228,2026-01-06T11:17:50Z,view_item,/product/p0490,P0490
E0001281,S000332,U0228,2026-01-06T11:33:00Z,page_view,/search,
E0000431,S000107,U0144,2026-01-06T12:09:59Z,page_view,/,
E0000432,S000107,U0144,2026-01-06T12:11:45Z,page_view,/search,
E0000433,S000107,U0144,2026-01-06T12:12:06Z,view_item,/product/p0351,P0351
E0005726,S001449,U0179,2026-01-06T15:01:52Z,page_view,/category/shoes,
E0005727,S001449,U0179,2026-01-06T15:11:13Z,page_view,/category/electronics,
E0005803,S001471,U0008,2026-01-06T15:40:18Z,page_view,/category/shoes,
E0005301,S001347,U0100,2026-01-06T16:17:12Z,page_view,/search,
E0005302,S001347,U0100,2026-01-06T16:17:32Z,page_view,/search,
E0005303,S001347,U0100,2026-01-06T16:20:20Z,view_item,/product/p0042,P0042
E0005304,S001347,U0100,2026-01-06T16:21:23Z,add_to_cart,/product/p0042,P0042
E0005305,S001347,U0100,2026-01-06T16:21:47Z,begin_checkout,/checkout,P0042
E0005306,S001347,U0100,2026-01-06T16:24:17Z,purchase,/thank-you,P0042
E0005307,S001347,U0100,2026-01-06T16:35:04Z,page_view,/category/electronics,
E0005308,S001347,U0100,2026-01-06T16:37:17Z,page_view,/cart,
E0001333,S000347,U0163,2026-01-06T16:40:50Z,page_view,/,
E0001337,S000347,U0163,2026-01-06T16:42:10Z,page_view,/category/shoes,
E0001334,S000347,U0163,2026-01-06T16:42:29Z,view_item,/product/p0430,P0430
E0001335,S000347,U0163,2026-01-06T16:44:45Z,add_to_cart,/product/p0430,P0430
E0001336,S000347,U0163,2026-01-06T16:46:19Z,begin_checkout,/checkout,P0430
E0007726,S001963,U0206,2026-01-06T17:17:41Z,page_view,/,
E0007727,S001963,U0206,2026-01-06T17:19:41Z,view_item,/product/p0303,P0303
E0007148,S001814,U0163,2026-01-06T18:28:07Z,page_view,/,
E0007150,S001814,U0163,2026-01-06T18:28:57Z,page_view,/cart,
E0007149,S001814,U0163,2026-01-06T18:29:41Z,view_item,/product/p0179,P0179
E0010082,S002570,U0208,2026-01-06T19:07:04Z,page_view,/,
E0010083,S002570,U0208,2026-01-06T19:12:15Z,page_view,/category/electronics,
E0010085,S002570,U0208,2026-01-06T19:16:37Z,page_view,/category/electronics,
E0001392,S000364,U0168,2026-01-06T19:20:55Z,page_view,/search,
E0001393,S000364,U0168,2026-01-06T19:21:17Z,page_view,/search,
E0010084,S002570,U0208,2026-01-06T19:22:15Z,page_view,/cart,
E0008409,S002129,U0243,2026-01-06T19:23:17Z,page_view,/category/electronics,
E0001396,S000364,U0168,2026-01-06T19:23:25Z,page_view,/help,
E0008410,S002129,U0243,2026-01-06T19:24:10Z,view_item,/product/p0401,P0401
E0001394,S000364,U0168,2026-01-06T19:24:30Z,view_item,/product/p0356,P0356
E0001395,S000364,U0168,2026-01-06T19:26:31Z,add_to_cart,/product/p0356,P0356
E0004347,S001111,U0053,2026-01-06T19:44:49Z,page_view,/category/electronics,
E0004349,S001111,U0053,2026-01-06T19:45:31Z,page_view,/cart,
E0004348,S001111,U0053,2026-01-06T19:45:58Z,page_view,/category/shoes,
E0001140,S000294,U0105,2026-01-06T19:55:11Z,page_view,/search,
E0001142,S000294,U0105,2026-01-06T19:57:00Z,page_view,/help,
E0001141,S000294,U0105,2026-01-06T19:57:06Z,view_item,/product/p0128,P0128
E0001143,S000294,U0105,2026-01-06T20:05:02Z,page_view,/category/beauty,
E0001144,S000294,U0105,2026-01-06T20:08:01Z,page_view,/category/beauty,
E0008430,S002134,U0191,2026-01-06T20:18:51Z,page_view,/category/beauty,
E0008431,S002134,U0191,2026-01-06T20:22:40Z,view_item,/product/p0394,P0394
E0008432,S002134,U0191,2026-01-06T20:26:19Z,page_view,/category/shoes,
E0001266,S000328,U0025,2026-01-06T21:12:35Z,page_view,/category/shoes,
E0001267,S000328,U0025,2026-01-06T21:12:40Z,page_view,/category/shoes,
E0001268,S000328,U0025,2026-01-06T21:14:08Z,view_item,/product/p0252,P0252
E0005849,S001485,U0143,2026-01-06T21:33:11Z,page_view,/category/home,
E0005850,S001485,U0143,2026-01-06T21:34:46Z,page_view,/search,
E0005851,S001485,U0143,2026-01-06T21:36:46Z,view_item,/product/p0277,P0277
E0005852,S001485,U0143,2026-01-06T21:39:29Z,add_to_cart,/product/p0277,P0277
E0005853,S001485,U0143,2026-01-06T21:41:23Z,page_view,/search,
E0005854,S001485,U0143,2026-01-06T21:45:34Z,page_view,/search,
E0009750,S002480,U0247,2026-01-06T22:05:45Z,page_view,/category/beauty,
E0009751,S002480,U0247,2026-01-06T22:06:00Z,page_view,/category/beauty,
E0005855,S001485,U0143,2026-01-06T22:06:06Z,page_view,/cart,
E0009752,S002480,U0247,2026-01-06T22:07:39Z,page_view,/search,
E0009753,S002480,U0247,2026-01-06T22:09:11Z,view_item,/product/p0224,P0224
E0004688,S001189,U0168,2026-01-06T22:12:23Z,page_view,/,
E0004689,S001189,U0168,2026-01-06T22:33:23Z,page_view,/,
E0004690,S001189,U0168,2026-01-06T22:35:16Z,page_view,/,
E0004099,S001047,U0134,2026-01-06T23:32:11Z,page_view,/search,
E0004100,S001047,U0134,2026-01-06T23:32:31Z,page_view,/search,
E0004101,S001047,U0134,2026-01-06T23:33:12Z,view_item,/product/p0160,P0160
E0004102,S001047,U0134,2026-01-06T23:33:40Z,add_to_cart,/product/p0160,P0160
E0004103,S001047,U0134,2026-01-06T23:35:20Z,begin_checkout,/checkout,P0160
E0004107,S001047,U0134,2026-01-06T23:37:22Z,page_view,/help,
E0004104,S001047,U0134,2026-01-06T23:38:29Z,purchase,/thank-you,P0160
E0000028,S000007,U0128,2026-01-06T23:41:06Z,page_view,/category/beauty,
E0000029,S000007,U0128,2026-01-06T23:42:07Z,page_view,/search,
E0000030,S000007,U0128,2026-01-06T23:43:31Z,view_item,/product/p0266,P0266
E0004106,S001047,U0134,2026-01-06T23:45:11Z,page_view,/category/beauty,
E0004105,S001047,U0134,2026-01-06T23:47:49Z,page_view,/search,
E0002131,S000551,U0181,2026-01-07T00:10:23Z,page_view,/category/electronics,
E0002132,S000551,U0181,2026-01-07T00:11:32Z,page_view,/search,
E0002134,S000551,U0181,2026-01-07T00:11:51Z,page_view,/help,
E0002133,S000551,U0181,2026-01-07T00:14:19Z,view_item,/product/p0289,P0289
E0009807,S002497,U0078,2026-01-07T00:59:06Z,page_view,/category/electronics,
E0009808,S002497,U0078,2026-01-07T01:04:04Z,page_view,/cart,
E0006401,S001618,U0196,2026-01-07T01:11:16Z,page_view,/category/beauty,
E0006402,S001618,U0196,2026-01-07T01:15:12Z,view_item,/product/p0022,P0022
E0009809,S002497,U0078,2026-01-07T01:16:43Z,page_view,/pricing,
E0003759,S000960,U0097,2026-01-07T01:30:30Z,page_view,/,
E0003760,S000960,U0097,2026-01-07T01:32:16Z,view_item,/product/p0032,P0032
E0003762,S000960,U0097,2026-01-07T01:42:09Z,page_view,/category/home,
E0003763,S000960,U0097,2026-01-07T01:47:23Z,page_view,/search,
E0003761,S000960,U0097,2026-01-07T01:47:25Z,page_view,/,
E0009046,S002297,U0012,2026-01-07T02:39:42Z,page_view,/category/home,
E0009048,S002297,U0012,2026-01-07T02:40:50Z,page_view,/help,
E0009047,S002297,U0012,2026-01-07T02:41:06Z,page_view,/pricing,
E0009132,S002319,U0084,2026-01-07T02:55:41Z,page_view,/category/shoes,
E0009133,S002319,U0084,2026-01-07T03:02:05Z,page_view,/cart,
E0009134,S002319,U0084,2026-01-07T03:23:38Z,page_view,/cart,
E0007742,S001969,U0228,2026-01-07T03:24:47Z,page_view,/category/electronics,
E0007743,S001969,U0228,2026-01-07T03:25:05Z,page_view,/category/electronics,
E0006172,S001570,U0227,2026-01-07T03:27:35Z,page_view,/category/electronics,
E0006173,S001570,U0227,2026-01-07T03:27:40Z,page_view,/category/electronics,
E0006174,S001570,U0227,2026-01-07T03:28:25Z,page_view,/category/home,
E0006175,S001570,U0227,2026-01-07T03:35:22Z,page_view,/search,
E0006176,S001570,U0227,2026-01-07T03:47:21Z,page_view,/search,
E0006465,S001636,U0226,2026-01-07T04:13:07Z,page_view,/category/beauty,
E0006466,S001636,U0226,2026-01-07T04:33:48Z,page_view,/cart,
E0009603,S002440,U0110,2026-01-07T06:56:35Z,page_view,/category/shoes,
E0003196,S000812,U0004,2026-01-07T07:04:32Z,page_view,/category/home,
E0003197,S000812,U0004,2026-01-07T07:04:50Z,page_view,/category/home,
E0009604,S002440,U0110,2026-01-07T07:08:06Z,page_view,/category/home,
E0007471,S001896,U0022,2026-01-07T09:32:58Z,page_view,/category/home,
E0007473,S001896,U0022,2026-01-07T09:38:11Z,page_view,/cart,
E0007472,S001896,U0022,2026-01-07T09:39:05Z,page_view,/,
E0005989,S001520,U0227,2026-01-07T10:13:39Z,page_view,/category/electronics,
E0005991,S001520,U0227,2026-01-07T10:14:48Z,view_item,/product/p0188,P0188
E0005990,S001520,U0227,2026-01-07T10:15:24Z,page_view,/search,
E0008724,S002210,U0231,2026-01-07T10:31:09Z,page_view,/category/shoes,
E0008728,S002210,U0231,2026-01-07T10:32:16Z,page_view,/category/beauty,
E0008725,S002210,U0231,2026-01-07T10:35:04Z,view_item,/product/p0103,P0103
E0008726,S002210,U0231,2026-01-07T10:39:12Z,page_view,/search,
E0009180,S002332,U0085,2026-01-07T10:47:05Z,page_view,/category/shoes,
E0008727,S002210,U0231,2026-01-07T10:47:41Z,page_view,/category/beauty,
E0009181,S002332,U0085,2026-01-07T10:51:01Z,view_item,/product/p0347,P0347
E0009182,S002332,U0085,2026-01-07T11:11:07Z,page_view,/category/beauty,
E0009183,S002332,U0085,2026-01-07T11:21:34Z,page_view,/category/electronics,
E0005651,S001432,U0201,2026-01-07T11:26:04Z,page_view,/category/shoes,
E0005653,S001432,U0201,2026-01-07T11:27:16Z,view_item,/product/p0261,P0261
E0005652,S001432,U0201,2026-01-07T11:27:25Z,page_view,/search,
E0005654,S001432,U0201,2026-01-07T11:39:17Z,page_view,/category/electronics,
E0002303,S000596,U0112,2026-01-07T12:37:20Z,page_view,/category/beauty,
E0002304,S000596,U0112,2026-01-07T12:37:55Z,page_view,/search,
E0002305,S000596,U0112,2026-01-07T12:40:33Z,view_item,/product/p0317,P0317
E0002306,S000596,U0112,2026-01-07T12:41:55Z,add_to_cart,/product/p0317,P0317
E0002307,S000596,U0112,2026-01-07T12:43:45Z,begin_checkout,/checkout,P0317
E0002308,S000596,U0112,2026-01-07T12:50:31Z,page_view,/category/home,
